Year,Song Name,Artist,Number of Weeks On Top,Spotify ID
2018,Changes,XXXTENTACION,20,7AFASza1mXqntmGtbxXprO
2018,Freaky Friday,Lil Dicky Featuring Chris Brown,20,6dbSBQXCctYSVryynHXaZ4
2018,Moonlight,XXXTENTACION,20,0JP9xo3adEtGSdUEISiszL
2018,One Number Away,Luke Combs,20,4gB7HrYHbJVJ5RFOjxmoq4
2018,Sit Next To Me,Foster The People,20,4BdGO1CaObRD4La9l5Zanz
2018,Up Down,Morgan Wallen Featuring Florida Georgia Line,20,2RfYofkWwN77WJjR1rpena
2018,Be Careful,Cardi B,20,2Yl4OmDby9iitgNWZPwxkd
2018,Medicine,Queen Naija,20,4lFfMRH0YH4pW5gczTDbNC
2018,Ring,Cardi B Featuring Kehlani,20,5DfWF0jqMgZDCiu9zJENTA
2018,Mercy,Brett Young,20,2VIPU72L6tIR4w8J8ap6Kp
2018,All Girls Are The Same,Juice WRLD,20,4VXIryQMWpIdGgYR4TrjT1
2018,High Hopes,Panic! At The Disco,20,1rqqCSm0Qe4I9rUvWncaom
2018,Simple,Florida Georgia Line,20,4L9Ds4mpD3SuYoWwFUlv16
2018,Lose It,Kane Brown,20,7epGknfpAlH1u33S71Ur1o
2018,I'm A Mess,Bebe Rexha,20,04ZTP5KsCypmtCmQg5tH9R
2018,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,20,43VXG87ajppI8mO1Mxo8vu
2018,Lie,NF,20,07FkzikE6FuHIa8Ma7zJGc
2018,That's On Me,Yella Beezy,20,6fhnenGUf7siyZK3twLRuc
2018,Sicko Mode,Travis Scott,20,2xLMifQCjDGFmkHkpNLD9h
2018,Beautiful,Bazzi Featuring Camila Cabello,20,4VUwkH455At9kENOfzTqmF
2018,Trip,Ella Mai,20,6CTWathupIiDs7U4InHnDA
2018,Outside Today,YoungBoy Never Broke Again,19,5PIfH6BzcmH04RDmtzF0BN
2018,New Freezer,Rich The Kid Featuring Kendrick Lamar,19,2EgB4n6XyBsuNUbuarr4eG
2018,Singles You Up,Jordan Davis,19,4LiMQ6G9n84rDUBs9wtwz6
2018,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,19,4ERE39Qs60GxA6gUuGhQz6
2018,Hotel Key,Old Dominion,19,33471tzU1VghDg9zNgGRpz
2018,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,19,4kWO6O1BUXcZmaxitpVUwp
2018,Best Part,Daniel Caesar Featuring H.E.R.,19,1RMJOxR6GRPsBHL8qeC2ux
2018,Drunk Me,Mitchell Tenpenny,19,1G4cdOtF36ZCs6i2dZoC87
2018,She Got The Best Of Me ,Luke Combs,19,698eQRku24PIYPQPHItKlA
2018,Thunder,Imagine Dragons,18,1zB4vmk8tFRmM9UULNzbLB
2018,Let You Down,NF,18,52okn5MNA47tk87PeZJLEL
2018,Feel It Still,Portugal. The Man,18,6QgjcU0zLnzq5OrUoSZ3OK
2018,Most People Are Good,Luke Bryan,18,79LAFAkR1ATb4iIQvZuCL0
2018,I Lived It,Blake Shelton,18,5slddJ629YcePvqD6Uyk8r
2018,Zombie,Bad Wolves,18,5d8Wq39QLT6OQWsY9paz5n
2018,Call Out My Name,The Weeknd,18,09mEdoA6zrmBPgTEN5qXmN
2018,OTW,"Khalid, Ty Dolla $ign & 6LACK",18,6Hgh47WXVKtXN5zGOu0hjI
2018,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,18,3lb5fWSG2p7x8ik8HN9oFR
2018,Breathin,Ariana Grande,18,4OafepJy2teCjYJbvFE60J
2018,Happier,Marshmello & Bastille,18,7BqHUALzNBTanL6OvsqmC1
2018,Bad At Love,Halsey,17,3OzCF9i6Ey7EkkAYJztmKp
2019,Dancing With A Stranger,Sam Smith & Normani,45,3xgT3xIlFGqZjYW9QlhJWp
2019,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,44,0RiRZpuVRbi7oqRdSMwhQY
2019,Wow.,Post Malone,44,7xQAfvXzm3AkraOtGPWIZg
2019,Talk,Khalid,43,6TqXcAFInzjp0bODyvrWEq
2019,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,42,0F7FA14euOIX8KcbEturGH
2019,Without Me,Halsey,41,6FZDfxM3a3UCqtzo5pxSLZ
2019,Sucker,Jonas Brothers,38,22vgEDb5hykfaTwLuskFGD
2019,Bad Guy,Billie Eilish,38,2Fxmhks0bxGSBdJ92vM42m
2019,Suge,DaBaby,35,2gwkD6igEhQbDQegRCcdoB
2019,Happier,Marshmello & Bastille,34,7BqHUALzNBTanL6OvsqmC1
2019,Going Bad,Meek Mill Featuring Drake,34,2IRZnDFmlqMuOrYOLnZZyc
2019,Better,Khalid,34,2OpBganfGk2GVdSlRdxzaX
2019,Sweet But Psycho,Ava Max,34,7DnAm9FOTWE3cUvso43HhI
2019,Shallow,Lady Gaga & Bradley Cooper,33,2VxeLyX666F8uXCJ0dZF8B
2019,7 Rings,Ariana Grande,33,6ocbgoVGwYJhOv1GgI9NsF
2019,Truth Hurts,Lizzo,33,3HWzoMvoF3TQfYg4UPszDq
2019,Sicko Mode,Travis Scott,32,2xLMifQCjDGFmkHkpNLD9h
2019,High Hopes,Panic! At The Disco,32,1rqqCSm0Qe4I9rUvWncaom
2019,Someone You Loved,Lewis Capaldi,32,7qEHsqek33rTcFNT9PFqLf
2019,I Don't Care,Ed Sheeran & Justin Bieber,30,0hVXuCcriWRGvwMV1r5Yn9
2019,Eastside,"benny blanco, Halsey & Khalid",29,7FGq80cy8juXBCD2nrqdWU
2019,Look Back At It,A Boogie Wit da Hoodie,29,3Ol2xnObFdKV9pmRD2t9x8
2019,Ran$om,Lil Tecca,29,1HQXUFzrO5i49qX403lJRP
2019,Trampoline,SHAED,29,2ez6qvOTHKeI3ss80NGqnI
2019,No Guidance,Chris Brown Featuring Drake,28,6XHVuErjQ4XNm6nDPVCxVX
2019,Middle Child,J. Cole,27,2JvzF1RMd7lE3KmFlsyZD8
2019,Whiskey Glasses,Morgan Wallen,27,57TEkZN3f84tFJFHFrD4pO
2019,Pop Out,Polo G Featuring Lil Tjay,27,6uFn47ACjqYkc0jADwEdj1
2019,Only Human,Jonas Brothers,27,0DiDStADDVh3SvAsoJAFMk
2019,Envy Me,Calboy,26,7rvyVWja33WG9R97oeJAjx
2019,Talk You Out Of It,Florida Georgia Line,26,4qQwGRtGT7l6ckQtdPEFd4
2019,Senorita,Shawn Mendes & Camila Cabello,26,6v3KW9xbzN5yKLt9YKDYA2
2019,Panini,Lil Nas X,26,1000nHvUdawXuUHgBod4Wv
2019,Speechless,Dan + Shay,25,3GJ4hzg4lrGwU51Y3VARbF
2019,Beautiful Crazy,Luke Combs,25,2rxQMGVafnNaRaXlRMWPde
2019,Pure Water,Mustard & Migos,25,3j84U36KvLeXNDPv4t5pI8
2019,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,25,5w9c2J52mkdntKOmRLeM2m
2019,Worth It,YK Osiris,25,0PQoUlzP7ILdcrzpajHXc0
2019,Beautiful People,Ed Sheeran Featuring Khalid,24,70eFcWOvlMObDhURTqT4Fv
2019,A Lot,21 Savage,23,2t8yVaLvJ0RenpXUIAC52d
2019,When The Party's Over,Billie Eilish,23,43zdsphuZLzwA9k4DJhU0I
2019,God's Country,Blake Shelton,23,4TCeFZNjGNQIpCuZmJkkE2
2019,If I Can't Have You,Shawn Mendes,23,2bT1PH7Cw3J9p3t7nlXCdh
2019,Money In The Grave,Drake Featuring Rick Ross,23,5ry2OE6R2zPQFDO85XkgRb
2019,One Thing Right,Marshmello & Kane Brown,23,7gZXCjAy6nxKCQWLEeX4LZ
2019,Girls Like You,Maroon 5 Featuring Cardi B,22,7fa9MBXhVfQ8P8Df9OEbD8
2019,Close Friends,Lil Baby,22,5nzhL67GpF9szXWg5y509A
2019,"Hey Look Ma, I Made It",Panic! At The Disco,22,22oEJW6r2rMb9z4IntfyEa
2019,Knockin' Boots,Luke Bryan,22,2opQESZb7JsRKCvWMBPeuv
2019,Ballin',Mustard & Roddy Ricch,22,3QzAOrNlsabgbMwlZt7TAY
2019,"Thank U, Next",Ariana Grande,21,3e9HZxeyfWwjeyPAMmWSSQ
2019,Drip Too Hard,Lil Baby & Gunna,21,78QR3Wp35dqAhFEc2qAGjE
2019,Be Alright,Dean Lewis,21,5qrSlOut2rNAWv3ubArkNy
2019,GIRL,Maren Morris,21,0pGXe7umwkcCm01Ipoxp0U
2019,Act Up,City Girls,21,3A2yGHWIzmGEIolwonU69h
2019,Beer Never Broke My Heart,Luke Combs,21,7aEtlGHoiPAfRB084NiDmx
2019,You Need To Calm Down,Taylor Swift,21,6RRNNciQGZEXnqk8SQ9yv5
2019,Lalala,Y2K & bbno$,21,51Fjme0JiitpyXKuyQiCDo
2019,Goodbyes,Post Malone Featuring Young Thug,21,0t3ZvGKlmYmVsDzBJAXK8C
2019,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,20,1wJRveJZLSb1rjhnUHQiv6
2019,You Say,Lauren Daigle,20,6Up545NUflOiXo8cEraH49
2019,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,20,2GjMaJ7DacMIkgoe8oMXGg
2019,Baby Shark,Pinkfong,20,5ygDXis42ncn6kYG14lEVG
2019,Here Tonight,Brett Young,20,38nVuIj9mi5a8oopOJhSJk
2019,Make It Sweet,Old Dominion,20,3Mnr3yyQk1aUPYgbpOQE31
2019,Thotiana,Blueface,20,1rBjexQsgqXpsS2BrCxaDX
2019,Murder On My Mind,YNW Melly,20,7eBqSVxrzQZtK2mmgRG6lC
2019,Put A Date On It,Yo Gotti Featuring Lil Baby,20,6PRh0ilIMEP1xlUHqalnkD
2019,Bury A Friend,Billie Eilish,20,4SSnFejRGlZikf02HLewEF
2019,Miss Me More,Kelsea Ballerini,20,5NfJGBAL9mgFPRQxKJmiX2
2019,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,20,4kV4N9D1iKVxx1KLvtTpjS
2019,Please Me,Cardi B & Bruno Mars,20,0PG9fbaaHFHfre2gUVo7AN
2019,Eyes On You,Chase Rice,20,4w95iGC6NrxZJ5o3D7bWyV
2019,Walk Me Home,P!nk,20,6jfEZdUJ2Yla6h7gTJgKuo
2019,Clout,Offset Featuring Cardi B,20,59ywHNwwchG4nZJMLyxSzd
2019,Girls Need Love,Summer Walker X Drake,20,14SaZBTjxlorHJQxXh01Hu
2019,Good As You,Kane Brown,20,19kUPdKTp85q9RZNwaXM15
2019,Look What God Gave Her,Thomas Rhett,20,2KqJC0koTBUyDlsMt5ok1V
2019,Rumor,Lee Brice,20,56eGOeSsqdg3FLxdo83TwV
2019,Calma,Pedro Capo X Farruko,20,5iwz1NiezX7WWjnCgY5TH4
2019,Shotta Flow,NLE Choppa,20,5OFlp1fOrfiSXOjw4wuSgy
2019,ME!,Taylor Swift Featuring Brendon Urie,20,2Rk4JlNc2TPmZe2af99d45
2019,All To Myself,Dan + Shay,20,08tq1XcHwVt5PHXUo87i0D
2019,The London,"Young Thug, J. Cole & Travis Scott",20,3s4mrPrEFFPF0LmAfutW0n
2019,The Git Up,Blanco Brown,20,01tA4XmJ4fGQNwti6b2hPm
2019,Callaita,Bad Bunny & Tainy,20,71wFwRo8xGc4lrcyKwsvba
2019,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",20,4bTZeO72FwMa6wKOiqoynL
2019,Cash Shit,Megan Thee Stallion Featuring DaBaby,20,2rMAtCaTj16NptyVfEIeAC
2019,My Type,Saweetie,20,5KBARWIxeMGkvUax9VtVC9
2019,I Don't Know About You,Chris Lane,20,7ugxJ96F2CeSibY09eBpmv
2019,Tip Of My Tongue,Kenny Chesney,20,40ufL61vEaDaaOitYhnlQ7
2019,Time,NF,20,6MxMqCgqmekcr0VwSU7AVH
2019,How Do You Sleep?,Sam Smith,20,34pRqzRiFcIuyRMuuEayzY
2019,Baby,Lil Baby & DaBaby,20,5MPPttjfGap2C6j6eKcO6J
2019,Prayed For You,Matt Stell,20,4j6GMcVcqZf1r0GDqMtYp6
2019,Youngblood,5 Seconds Of Summer,19,2iUXsYOEPhVqEBwsqP70rE
2019,Robbery,Juice WRLD,19,6iaSML1PIYq936g62BDtBq
2019,Go Loko,"YG, Tyga & Jon Z",19,1kK6DwzyXJSp58u5HYWwuD
2019,Hate Me,Ellie Goulding & Juice WRLD,19,15og0pCEcTFWEXOFKdcJlU
2019,On Chill,Wale Featuring Jeremih,19,5z51HY4ei5QhTjcvwq5Msw
2020,Blinding Lights,The Weeknd,52,0VjIjW4GlUZAMYd2vXMi3b
2020,I Hope,Gabby Barrett Featuring Charlie Puth,51,23T0OX7QOiIUFShSzbJ5Uo
2020,Adore You,Harry Styles,48,3jjujdWJ72nww5eGnfs2E7
2020,Circles,Post Malone,45,21jGcNKet2qwijlDFuPiPb
2020,Don't Start Now,Dua Lipa,45,3PfIrDoz19wz7qK7tYeu62
2020,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",45,1jaTQ3nqY3oAAYyCTbIvnM
2020,Before You Go,Lewis Capaldi,44,2gMXnyrvIjhVBUZwvLZDMP
2020,The Bones,Maren Morris,39,7yFhA2fUsL2oIMWlw5DaHQ
2020,Say So,Doja Cat Featuring Nicki Minaj,38,3Dv1eDb0MEgF93GpLXlucZ
2020,Life Is Good,Future Featuring Drake,38,5yY9lUy8nbvjM1Uyo1Uqoc
2020,The Box,Roddy Ricch,36,0nbXyq5TXYPCO7pr3N8S4I
2020,Chasin' You,Morgan Wallen,36,0WiyWiJDkNCyGNqkv7NByy
2020,Rockstar,DaBaby Featuring Roddy Ricch,35,7ytR5pFWmSjzHJIeQkgog4
2020,Roses,SAINt JHN,34,24Yi9hE78yPEbZ4kxyoXAI
2020,Falling,Trevor Daniel,33,0Aqi7ArnBrGblW5T6p2jmD
2020,Watermelon Sugar,Harry Styles,33,6UelLqGlWMcVH1E5c4H7lY
2020,Blueberry Faygo,Lil Mosey,33,22LAwLoDA5b4AaGSkg6bKW
2020,Break My Heart,Dua Lipa,32,017PF4Q3l4DBUiWoXk4OWT
2020,Go Crazy,Chris Brown & Young Thug,32,1IIKrJVP1C9N7iPtG6eOsK
2020,Intentions,Justin Bieber Featuring Quavo,31,4umIPjkehX1r7uhmGvXiSV
2020,If The World Was Ending,JP Saxe Featuring Julia Michaels,29,77MdvMx9L4ZQuLhhn3o21h
2020,Memories,Maroon 5,28,4cktbXiXOapiLBMprHFErI
2020,Hot Girl Bummer,blackbear,28,6jRq8gaZhMUyy5RclRPcAf
2020,High Fashion,Roddy Ricch Featuring Mustard,28,07KXEDMj78x68D884wgVEm
2020,Savage,Megan Thee Stallion,28,55CHeLEfn5iJ0IIkgaa4si
2020,ily,Surf Mesa Featuring Emilee,28,62aP9fBQKYKxi7PDXwcUAS
2020,Everything I Wanted,Billie Eilish,27,3ZCTVFBt2Brf31RLEnCkWJ
2020,Death Bed,Powfu Featuring beabadoobee,26,7eJMfftS33KTjuF7lTsMCx
2020,More Than My Hometown,Morgan Wallen,26,5OELUCYgOHKFAvCERnAvfS
2020,One Of Them Girls,Lee Brice,26,6uyiyatWPCqC59Mm4rO8xL
2020,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,26,1xQ6trAsedVPCdbtDAmk0c
2020,Dance Monkey,Tones And I,25,2N8m6CYs74qQO4mjVcXO30
2020,My Oh My,Camila Cabello Featuring DaBaby,25,3yOlyBJuViE2YSGn3nVE1K
2020,I Hope You're Happy Now,Carly Pearce & Lee Brice,25,0Al3wN3keprGTSgG8NBwjr
2020,P*$$y Fairy (OTW),Jhene Aiko,25,48KXAIruJ07kJVCWOGohMV
2020,Emotionally Scarred,Lil Baby,25,7ge7BHazYbVKi8qyZUX1Bm
2020,Die From A Broken Heart,Maddie & Tae,25,3DA4SE262k6rdEtlHteNyq
2020,Got What I Got,Jason Aldean,25,4TCc369aRPRubv1m8R1TBG
2020,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,25,2tev2oEdAUyNtR1U8gQ8c4
2020,Nobody But You,Blake Shelton Duet With Gwen Stefani,24,5M8goiFYynmNxhueYW6grR
2020,Bang!,AJR,24,2I2AqFb0f9UNnolWc2MafC
2020,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,24,0PvFJmanyNQMseIFrU708S
2020,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,23,6cy3ki60hLwimwIje7tALf
2020,Someone You Loved,Lewis Capaldi,22,7qEHsqek33rTcFNT9PFqLf
2020,Ballin',Mustard & Roddy Ricch,22,3QzAOrNlsabgbMwlZt7TAY
2020,Out West,JACKBOYS Featuring Young Thug,22,6gi6y1xwmVszDWkUqab1qw
2020,Supalonely,BENEE Featuring Gus Dapperton,22,4nK5YrxbMGZstTLbvj6Gxw
2020,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",22,5o6dFqafETxZNqUFt9ZqAC
2020,We Paid,Lil Baby & 42 Dugg,22,6gxKUmycQX7uyMwJcweFjp
2020,Said Sum,Moneybagg Yo,22,3sKz6Sd72K0ofPWcJPPk6H
2020,Heart On Ice,Rod Wave,21,591ks2A0o7ratTpiRdI7M6
2020,Dior,Pop Smoke,21,79s5XnCN4TJKTVMSmOx8Ep
2020,Sunday Best,Surfaces,21,1qYKWcEOrh2tM8PlgIm8K1
2020,Be Like That,Kane Brown With Swae Lee & Khalid,21,5f1joOtoMeyppIcJGZQvqJ
2020,Slide,H.E.R. Featuring YG,20,6MO2bfLHKykUgCChFdw91H
2020,More Hearts Than Mine,Ingrid Andress,20,60RFlt48hm0l4Fu0JoccOl
2020,Sum 2 Prove,Lil Baby,20,5f4Hy5mw5SRaUgXX9c6P5S
2020,Godzilla,Eminem Featuring Juice WRLD,20,7FIWs0pqAYbP91WWM0vlTQ
2020,B.S.,Jhene Aiko Featuring H.E.R.,20,63wx9vdskaXbYxyDx4oJCZ
2020,Walk Em Down,NLE Choppa Featuring Roddy Ricch,20,1Z0cZI0UzNbP9L8MzzGxqf
2020,I Love My Country,Florida Georgia Line,20,0clSHsrHl2irBkObcLEZqS
2020,Hard To Forget,Sam Hunt,20,10xuH52YSXHWFwCaF1fsDd
2020,Toosie Slide,Drake,20,466cKvZn1j45IpxDdYZqdA
2020,Bluebird,Miranda Lambert,20,0kPeZAyIhIfeZNrtfjJGDB
2020,After Party,Don Toliver,20,527k23H0A4Q0UJN3vGs0Da
2020,God Whispered Your Name,Keith Urban,20,4YElAUpi3pmnJTMHMThZRd
2020,Cool Again,Kane Brown,20,6SyYYyVnwYD7ovF5CdMOJp
2020,Party Girl,StaySolidRocky,20,3IJYUaN3tx04S4TYyZHKoP
2020,One Margarita,Luke Bryan,20,1Y3TlYJNhIa7k4YAvFkJAB
2020,Rain On Me,Lady Gaga & Ariana Grande,20,7ju97lgwC2rKQ6wwsf9no9
2020,The Bigger Picture,Lil Baby,20,44gRhRi2OhEf7moAUj6MD1
2020,Pretty Heart,Parker McCollum,20,7nINhyXn6uwUkYLY5KQH0K
2020,Lovin' On You,Luke Combs,20,0nYvjcSlCgjcwogQAwIwNp
2020,Rags2Riches,Rod Wave Featuring ATR Son Son,20,40TPiJpvwGIyvPjJMDTKfy
2020,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,20,1H7KnK26kc1YyellpbINEn
2020,Mood Swings,Pop Smoke Featuring Lil Tjay,20,5rZlwNFl01HqLWBQGryKSm
2020,Come & Go,Juice WRLD x Marshmello,20,2Y0wPrPQBrGhoLn14xRYCG
2020,Wishing Well,Juice WRLD,20,2U5WueTLIK5WJLD7mvDODv
2020,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,20,6LVzOLJkzG3C4hLNOdaBry
2020,I Should Probably Go To Bed,Dan + Shay,20,5ovVcYo2MvjVydFwFyaaqy
2020,Roxanne,Arizona Zervas,19,696DnlkuDOXcMAnKlTgXXK
2020,"10,000 Hours",Dan + Shay & Justin Bieber,19,2wrJq5XKLnmhRXHIAf9xBa
2020,Heartless,The Weeknd,19,6bnF93Rx87YqUBLSgjiMU8
2020,Slow Dance In A Parking Lot,Jordan Davis,19,6MBUUSIWCzaXW4q58Ktrv9
2020,Does To Me,Luke Combs Featuring Eric Church,19,0nGXi46VcQQ56ZJR428MKS
2020,Martin & Gina,Polo G,19,1VLtjHwRWOVJiE5Py7JxoQ
2020,Dollaz On My Head,Gunna Featuring Young Thug,19,3nS9a01VvXHQriLqJYwRqG
2020,Tap In,Saweetie,19,4Hpib09wXgD84w4uwTPnYD
2020,Popstar,DJ Khaled Featuring Drake,19,6EDO9iiTtwNv6waLwa1UUq
2020,WAP,Cardi B Featuring Megan Thee Stallion,19,4Oun2ylbjFKMPTiaSbbCih
2020,Kings & Queens,Ava Max,19,7a53HqqArd4b9NF4XAmlbI
2020,Mood,24kGoldn Featuring iann dior,19,4jPy3l0RUwlUI9T5XHBW2m
2020,BOP,DaBaby,18,6Ozh9Ok6h4Oi1wUSLtBseN
2020,No Guidance,Chris Brown Featuring Drake,18,6XHVuErjQ4XNm6nDPVCxVX
2020,BEST ON EARTH,Russ & BIA,18,0xKBkLcF71uUQeTA7FSu4A
2020,Tusa,Karol G & Nicki Minaj,18,0dKg2vGC1hFqcK5LGTaKzX
2020,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,18,3FU6urUVsgXa6RBuV2PdRk
2020,You Should Be Sad,Halsey,18,7lidXGPXPYLNThITAOTlkK
2020,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,18,7idmHTAQQPUFqdjXkoooXD
2020,Stuck With U,Ariana Grande & Justin Bieber,18,4HBZA5flZLE435QTztThqH
2021,Save Your Tears,The Weeknd & Ariana Grande,50,1oFAF1hdPOickyHgbuRjyX
2021,Levitating,Dua Lipa,49,5nujrmhLynf4yMoMtj8AQF
2021,Heat Waves,Glass Animals,48,3USxtqRwSYz57Ewm6wWRMp
2021,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),38,02VBYrHfVwfEWXk5DXyf0T
2021,Forever After All,Luke Combs,37,6IBcOGPsniK3Pso1wHIhew
2021,Without You,The Kid LAROI,36,1KMkcUvF7m3SDChDOa7i5L
2021,Kiss Me More,Doja Cat Featuring SZA,36,3DarAbFujv6eYNliUTyqtz
2021,Blinding Lights,The Weeknd,35,0VjIjW4GlUZAMYd2vXMi3b
2021,My Ex's Best Friend,Machine Gun Kelly X blackbear,34,7kDUspsoYfLkWnZR7qwHZl
2021,Montero (Call Me By Your Name),Lil Nas X,34,1SC5rEoYDGUK4NfG82494W
2021,Mood,24kGoldn Featuring iann dior,33,4jPy3l0RUwlUI9T5XHBW2m
2021,Good 4 U,Olivia Rodrigo,31,4ZtFanR9U6ndgddUvNcjcG
2021,One Too Many,Keith Urban Duet With P!nk,30,5NUXE8W12lWcUXgJRCjeEw
2021,Best Friend,Saweetie Featuring Doja Cat,30,20BOju91NaEFK5Py4VJ2pp
2021,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,30,4iJyoBOLtHqaGxP12qzhQI
2021,Glad You Exist,Dan + Shay,29,3oV2RVOmwdWdf9BmGS4Oad
2021,Heartbreak Anniversary,Giveon,29,3FAJ6O0NOHQV8Mc5Ri6ENp
2021,Deja Vu,Olivia Rodrigo,29,6HU7h9RYOaPRFeh0R3UeAr
2021,Chasing After You,Ryan Hurd With Maren Morris,29,1ZIKpMTRPqhwAoVXWY3tXI
2021,Drivers License,Olivia Rodrigo,28,5wANPM4fQCJwkGd4rN57mH
2021,Astronaut In The Ocean,Masked Wolf,28,3Ofmpyhv5UAQ70mENzB277
2021,Wockesha,Moneybagg Yo,28,0nqhKXDjsyBMvbeWmgijD0
2021,What You Know Bout Love,Pop Smoke,27,1tkg4EHVoqnhR6iFEXb60y
2021,Need To Know,Doja Cat,27,3Vi5XqYrmQgOYBajMWSvCi
2021,Fancy Like,Walker Hayes,26,58UKC45GPNTflCN6nwCUeF
2021,Telepatia,Kali Uchis,25,6tDDoYIxWvMLTdKpjFkc1B
2021,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,25,5zFglKYiknIxks8geR8rcL
2021,Traitor,Olivia Rodrigo,25,5CZ40GBx1sQ9agT82CLQCT
2021,Bad Habits,Ed Sheeran,25,3rmo8F54jFF8OgYsqTxm5d
2021,You Right,Doja Cat & The Weeknd,25,0k4d5YPDr1r7FX77VdqWez
2021,On Me,Lil Baby,24,12Fkyg9lpmaz2zmKOfw2Y2
2021,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,24,0QULNNd9z5s35entfiiXoa
2021,Arcade,Duncan Laurence,24,1J14CdDAvBTE1AJYUOwl6C
2021,Beggin',Maneskin,24,3Wrjm47oTz2sjIgck11l5e
2021,Essence,Wizkid Featuring Justin Bieber & Tems,24,5FG7Tl93LdH117jEKYl3Cm
2021,You Should Probably Leave,Chris Stapleton,24,2UikqkwBv7aIvlixeVXHWt
2021,The Good Ones,Gabby Barrett,23,3hLuHKzG1cmlRpq53ZVWd8
2021,Back In Blood,Pooh Shiesty Featuring Lil Durk,23,7JuHVG3qQKQKxC4doneXVW
2021,Almost Maybes,Jordan Davis,23,1BVzLiBS3MWmXzqcxBFJDt
2021,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,23,2LbNkvmYabhVf9jBCVeLm7
2021,Lil Bit,Nelly & Florida Georgia Line,23,33aow0AcXYvT1FoWNzMcqN
2021,Stay,The Kid LAROI & Justin Bieber,23,567e29TDzLwZwfDuEpGTwo
2021,Sand In My Boots,Morgan Wallen,22,0uRrG2jRR5tuifsYIJHEao
2021,Calling My Phone,Lil Tjay Featuring 6LACK,22,3J8EOeKLTLXORtWPpOU5bE
2021,Tombstone,Rod Wave,22,3zc8VZEpM1onYV4FWGdFvm
2021,Famous Friends,Chris Young + Kane Brown,22,00KyYtT6NaXwbPecina5Pj
2021,Leave Before You Love Me,Marshmello X Jonas Brothers,22,4qu63nuBpdn0qHUHuObEj1
2021,Positions,Ariana Grande,21,35mvY5S1H3J2QZyna3TFe0
2021,Dakiti,Bad Bunny & Jhay Cortez,21,47EiUVwUp4C9fGccaPuUCS
2021,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,21,2sQH02O2HBCPJCztBrCWNa
2021,Therefore I Am,Billie Eilish,21,20R4HfKloPKgXDqU7UKk3x
2021,You Broke Me First.,Tate McRae,21,4l0RmWt52FxpVxMNni6i63
2021,You're Mines Still,Yung Bleu Featuring Drake,21,6tiKwZppNjrls8RsPQwK6r
2021,Hell Of A View,Eric Church,21,4mXGooManGPH6xAWRAtRJU
2021,Wants And Needs,Drake Featuring Lil Baby,21,65OVbaJR5O1RmwOQx0875b
2021,Industry Baby,Lil Nas X & Jack Harlow,21,5Z9KJZvQzH6PFmb8SNkxuk
2021,Go Crazy,Chris Brown & Young Thug,20,1IIKrJVP1C9N7iPtG6eOsK
2021,Good Days,SZA,20,4PMqSO5qyjpvzhlLI5GnID
2021,What's Your Country Song,Thomas Rhett,20,
2021,Down To One,Luke Bryan,20,6QpZSfLid1YZ6c01BvB5jH
2021,Just The Way,Parmalee x Blanco Brown,20,4h5OVQQbeqw3lNaFIbmlzG
2021,Streets,Doja Cat,20,60ynsPSSKe6O3sfwRnIBRf
2021,Pick Up Your Feelings,Jazmine Sullivan,20,2I7CJZLo2nDqGuzZJA1XlZ
2021,Goosebumps,Travis Scott & HVME,20,5uEYRdEIh9Bo4fpjDd4Na9
2021,Up,Cardi B,20,1M4OcYkxAtu3ErzSgDEfoi
2021,Time Today,Moneybagg Yo,20,0YrKSfpvflYnLSBd4Jtu6J
